Company,Item,Type,Certifivate,lng,lat
주식회사 담터에프엔비,커피,커피,2018-05-03,127.487359,34.950612
예산역전국수,국수(건면),국수,2018-05-03,126.84878,36.682731
㈜화인에프티,복합조미식품,소스류,2018-05-03,127.119019,36.446589
㈜화인에프티,과채가공품,기타농산물가공품류,2018-05-03,127.119019,36.446589
㈜화인에프티,기타가공품,기타식품류,2018-05-03,127.119019,36.446589
솔트앤그린푸드,태움.용융소금,식염,2018-05-03,126.351473,34.833436
솔트앤그린푸드,가공소금,식염,2018-05-03,126.351473,34.833436
솔트앤그린푸드,천일염,식염,2018-05-03,126.351473,34.833436
(재)전남생물산업진흥원 천연자원연구센터,기타가공품,기타식품류,2018-05-03,126.907008,34.681737
㈜성보,식육함유가공품,식육가공품 및 포장육,2018-05-03,127.435452,36.85537
해찬솔푸드,소스,소스류,2018-05-03,127.002443,36.790076
㈜유성식품,곡류가공품,기타농산물가공품류,2018-05-04,127.255175,37.429462
㈜유성식품,두류가공품,기타농산물가공품류,2018-05-04,127.255175,37.429462
㈜유성식품,서류가공품,기타농산물가공품류,2018-05-04,127.255175,37.429462
㈜유성식품,기타가공품,기타식품류,2018-05-04,127.255175,37.429462
㈜유성식품,침출차,다류,2018-05-04,127.255175,37.429462
㈜유성식품,복합조미식품,소스류,2018-05-04,127.255175,37.429462
바다원㈜,기타 수산물가공품,수산가공식품류,2018-05-04,127.126522,37.419913
바다원㈜,조미건어포,건포류,2018-05-04,127.126522,37.419913
주식회사 유라가,떡류,떡류,2018-05-04,126.678313,37.410183
(유)행복한밥상,즉석섭취식품,즉석섭취식품,2018-05-04,127.415617,36.346732
(유)신포우리식품,냉동식품[면류(숙면)],냉동식품,2018-05-04,126.880311,35.803591
㈜한마음365,냉동식품(만두류),냉동식품,2018-05-04,127.037047,37.563386
범람,비가열음료(과채주스),비가열음료,2018-05-04,126.901763,37.566404
㈜예그린제과,기타가공품,기타식품류,2018-05-04,126.831438,37.199541
㈜예그린제과,기타코코아가공품,코코아가공품류,2018-05-04,126.831438,37.199541
㈜예그린제과,초콜릿가공품,초콜릿류,2018-05-04,126.831438,37.199541
㈜예그린제과,준초콜릿,초콜릿류,2018-05-04,126.831438,37.199541
㈜오모가리에프앤비,김치(배추김치),김치류,2018-05-04,126.675987,37.545374
주식회사 한밀푸드,소스,소스류,2018-05-04,127.255175,37.429462
㈜성보,소스(드레싱포함),조미식품,2014-05-27,127.435452,36.85537
㈜성보,"레토르트식품(즉석조리식품, 소스, 음료베이스)",레토르트식품,2016-02-18,127.435452,36.85537
장흥무산김주식회사,조미김,기타식품류,2012-06-12,126.950301,34.538577
㈜제이디코리아,과자,과자,2017-04-27,126.6128,36.333459
자연 그대로,과자,과자,2018-05-08,126.831438,37.199541
디유푸드㈜,즉석조리식픔,즉석섭취편의식품류,2018-05-08,129.400533,36.993068
씨제이제일제당주식회사(부산),기타가공품,기타식품류,2018-05-08,128.974786,35.104503
다원,곡류가공품,기타농산물가공품류,2018-05-08,128.532806,35.829905
다원,침출차,다류,2018-05-08,128.532806,35.829905
㈜다정식품,배추김치,배추김치,2018-05-09,129.037407,35.335043
㈜다정식품,절임식품,절임류,2018-05-09,129.037407,35.335043
김정문의 섬진강 재첩 주식회사 농업회사법인,기타수산물가공품,수산가공식품류,2018-05-09,127.751317,35.067313
농업회사법인 주식회사 한성그린팩토리,신선편의식품,즉석섭취편의식품류,2018-05-09,127.690467,36.940288
농업회사법인㈜봉하마을,떡류,떡류,2018-05-09,128.889428,35.228588
나래건어식품,냉동수산식품(어류),냉동수산식품,2018-05-10,128.591917,38.207089
나래건어식품,즉석조리식품,즉석섭취편의식품류,2018-05-10,128.591917,38.207089
나래건어식품,양념젓갈,젓갈류,2018-05-10,128.591917,38.207089
주)신미씨앤에프(차암),소스,소스류,2018-05-10,127.113661,36.815008
주)신미씨앤에프(차암),기타가공품,기타식품류,2018-05-10,127.113661,36.815008
마늘빵집,과자,과자,2018-05-10,126.779958,37.760141
㈜하나트레이딩,냉동수산식품(어류),냉동수산식품,2018-05-10,127.216385,37.635977
㈜하나트레이딩,냉동수산식품(연체류),냉동수산식품,2018-05-10,127.216385,37.635977
㈜한농푸드시스템,천연향신료,향신료가공품,2018-05-10,127.106052,37.514741
㈜콩볶는사람들,커피,커피,2018-05-11,129.222421,35.244476
산해수산,냉동수산식품(어류),냉동수산식품,2018-05-11,126.737663,37.537102
산해수산,냉동수산식품(연체류),냉동수산식품,2018-05-11,126.737663,37.537102
농업회사법인㈜주안푸드,레토르트식품(즉석조리식품),레토르트식품,2018-05-11,127.487902,36.108805
주식회사샤니,조림류,절임류 또는 조림류,2018-05-14,128.431478,35.774645
주식회사샤니,당류가공품,당류,2018-05-14,128.431478,35.774645
주식회사샤니,기타가공품,기타식품류,2018-05-14,128.431478,35.774645
㈜세아푸드,고춧가루,고춧가루 또는 실고추,2018-05-14,126.988104,35.32118
㈜한밭식품,숙면,면류,2018-05-14,127.487902,36.108805
팡프레,과자,과자,2018-05-14,127.126522,37.419913
㈜진성에프엠,기타 영유아식,특수용도식품,2018-05-15,126.831438,37.199541
(유)미와미,음료베이스,음료류,2018-05-15,127.390423,35.416414
(유)미와미,잼,잼류,2018-05-15,127.390423,35.416414
(유)미와미,당류가공품,당류,2018-05-15,127.390423,35.416414
존쿡 플랜트,냉동식품[(면류)숙면],냉동식품,2018-05-15,127.106052,37.514741
존쿡 플랜트,즉석섭취식품,즉석섭취식품,2018-05-15,127.106052,37.514741
존쿡 플랜트,즉석조리식품,즉석섭취편의식품류,2018-05-15,127.106052,37.514741
남양유업 주식회사 나주공장,고형차,다류,2018-05-15,126.710809,35.015837
남양유업 주식회사 나주공장,식물성크림,식용유지가공품,2018-05-15,126.710809,35.015837
㈜씨오푸드,양념젓갈,젓갈류,2018-05-15,128.875899,37.752109
영동산골오징어㈜,기타건포류,건포류,2018-05-15,127.783425,36.175011
㈜바른푸드,냉동식품(피자류),냉동식품,2018-05-15,126.675987,37.545374
㈜대천우정김,조미김,수산가공식품류,2018-05-15,126.6128,36.333459
신한성식품,기타수산물가공품,수산가공식품류,2018-05-15,128.875899,37.752109
㈜다원,음료베이스,음료류,2018-05-15,127.571294,36.306664
정성식품㈜,즉석조리식품,즉석섭취편의식품류,2018-05-15,127.690467,36.940288
㈜면사랑,향신료조제품,향신료가공품,2018-05-15,127.435452,36.85537
㈜흥국에프엔비,농축과채즙,음료류,2018-05-15,127.690467,36.940288
㈜현민,떡류,떡류,2018-05-16,126.766322,37.503526
㈜소스텍,소스,소스류,2018-05-16,127.177877,37.241046
